generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
925100000,Meessiidae,Psychidae,1.46033,9.36008,-0.498973,0.660543,0
925200000,Hydroptilidae,Micropterigidae,0,1.79819,0.452139,0.100695,0
925200000,Psychidae,Dryadaulidae,1.58008,6.87724,0.0982898,0.0652854,0
925300000,Hydroptilidae,Micropterigidae,0,3.68272,-0.163621,0.273677,0
925300000,Agathiphagidae,NA,1.76363,2.24402,-0.543602,3.66253,0
925300000,Sphingidae,NA,2.67624,37.0461,0.000901324,20.3411,0
925300000,Meessiidae,Psychidae,1.44198,8.2225,-0.145562,0.145709,0
925400000,Hydroptilidae,Micropterigidae,0,2.22719,0.611628,0.858761,0
925400000,Roeslerstammiidae,Urodidae,1.76263,9.80186,-0.350477,0.246892,0
925500000,Hydroptilidae,Micropterigidae,0,2.81878,-0.010798,0.0662451,0
925500000,Roeslerstammiidae,Urodidae,1.79364,7.76485,0.00745006,0.0294798,0
925600000,Hydroptilidae,Micropterigidae,0,3.37816,0.0831798,1.24206,0
925600000,Agathiphagidae,NA,1.46504,1.03296,-0.125066,2.13979,0
925600000,Heterobathmiidae,NA,1.38481,1.20197,-0.363444,1.57238,0
925600000,Acanthopteroctetidae,NA,1.69684,0.401893,0.00851214,0.652033,0
925600000,Alucitidae,NA,2.94525,6.39935,0.439494,4.87774,0
925600000,Roeslerstammiidae,Urodidae,1.78158,8.08276,0.146083,1.28824,0
925700000,Hydroptilidae,Micropterigidae,0,2.86679,-0.0524085,0.000534564,0
925700000,Agathiphagidae,NA,2.38979,7.89493,0.104324,17.543,0
925700000,Acanthopteroctetidae,NA,2.70388,12.0145,0.619811,14.5608,0
925700000,Sesiidae,NA,2.90309,11.7979,-0.669854,7.93148,0
925700000,Agathiphagidae,NA,2.3692,2.79497,0.240422,8.3456,0
925700000,Pieridae,NA,3.05351,9.84696,0.35727,0.228483,0
925700000,Roeslerstammiidae,Urodidae,1.79422,9.36443,-0.258547,0.0404643,0
925800000,Hydroptilidae,Micropterigidae,0,3.02209,-0.0917343,0.0616345,0
925800000,Psychidae,Dryadaulidae,1.55132,11.9793,-0.52248,0.0392889,0
925900000,Hydroptilidae,Micropterigidae,0,2.39828,0.354511,1.08363,0
925900000,Agathiphagidae,NA,0.864202,7.43477,-0.365729,5.65734,0
925900000,Dryadaulidae,NA,2.90041,3.35138,0.115617,28.9072,0
925900000,Cossidae,NA,2.88549,8.83766,0.291035,10.3528,0
925900000,Hedylidae,NA,2.77249,3.70727,0.655177,5.50588,0
925900000,Doidae,NA,3.00014,3.22565,0.301477,35.1955,0
925900000,Meessiidae,Psychidae,1.41883,9.20101,-0.254795,0.182949,0
926000000,Hydroptilidae,Micropterigidae,0,3.48462,-0.0817984,0.599786,0
926000000,Roeslerstammiidae,Urodidae,1.71295,9.77576,-0.244402,0.266208,0
926100000,Hydroptilidae,Micropterigidae,0,3.67749,-0.0893548,0.0893121,0
926100000,Doidae,NA,2.95441,1.73362,-0.60802,3.90412,0
926100000,Roeslerstammiidae,Urodidae,1.73479,9.28755,-0.348812,0.248737,0
926200000,Hydroptilidae,Micropterigidae,0,3.12095,-0.193163,0.12978,0
926200000,Agathiphagidae,NA,1.04744,1.77188,-0.367521,1.52853,0
926200000,Psychidae,Dryadaulidae,1.56329,5.34509,0.419856,0.140857,0
926300000,Hydroptilidae,Micropterigidae,0,2.2255,0.0876923,0.0290987,0
926300000,Eriocraniidae,NA,2.04159,17.6511,0.195277,18.7683,0
926300000,Psychidae,Dryadaulidae,1.56549,5.93752,0.193399,0.0214385,0
926400000,Hydroptilidae,Micropterigidae,0,2.75951,0.102762,0.947362,0
926400000,Psychidae,NA,2.97996,21.9776,-0.164388,38.0105,0
926400000,Dryadaulidae,NA,2.88923,15.1333,0.0871581,46.4153,0
926400000,Castniidae,NA,2.9861,17.1559,0.00261226,11.3571,0
926400000,Meessiidae,Psychidae,1.49327,9.99169,-0.18473,0.396562,0
926500000,Hydroptilidae,Micropterigidae,0,2.87364,0.139122,1.39562,0
926500000,Psychidae,Dryadaulidae,1.62576,5.22468,0.531579,0.0340371,0
926600000,Hydroptilidae,Micropterigidae,0,2.64733,0.0612355,0.320532,0
926600000,Psychidae,Dryadaulidae,1.5939,9.07793,-0.212946,0.425889,0
926700000,Hydroptilidae,Micropterigidae,0,2.16257,0.310351,0.282114,0
926700000,Psychidae,Dryadaulidae,1.58333,7.7996,-0.141247,0.25459,0
926800000,Hydroptilidae,Micropterigidae,0,2.48069,0.0601477,0.117404,0
926800000,Roeslerstammiidae,Urodidae,1.74243,8.18413,-0.098304,0.245998,0
926900000,Hydroptilidae,Micropterigidae,0,1.77253,0.335764,0.1419,0
926900000,Palaephatidae,NA,3.0448,7.3284,0.13611,4.10726,0
926900000,Dalceridae,NA,2.91809,11.2071,0.0808035,8.22734,0
926900000,Notodontidae,Epicopeiidae,2.14637,9.10586,0.0142864,0.458035,0
926900000,Psychidae,Dryadaulidae,1.59874,7.46546,-0.130269,0.0959769,0
927000000,Hydroptilidae,Micropterigidae,0,1.75261,0.511142,0.30086,0
927000000,Agathiphagidae,NA,1.43218,4.68989,-0.339503,4.27248,0
927000000,Cimeliidae,NA,2.41821,4.51101,0.341783,9.33266,0
927000000,Urodidae,Immidae,1.85324,15.6025,-0.438052,3.01938,0
927000000,Psychidae,Dryadaulidae,1.6108,10.6822,-0.545353,1.96779,0
927100000,Hydroptilidae,Micropterigidae,0,1.87209,0.393377,0.494394,0
927100000,Meessiidae,Psychidae,1.30445,9.3558,-0.101844,0.925648,0
927200000,Hydroptilidae,Micropterigidae,0,1.55003,0.585221,0.152513,0
927200000,Callidulidae,NA,2.80298,4.16528,0.449254,5.29283,0
927200000,Dryadaulidae,Roeslerstammiidae,1.63666,8.3338,-0.100045,0.0771329,0
927300000,Hydroptilidae,Micropterigidae,0,1.83793,0.386984,0.0758753,0
927300000,Drepanidae,NA,3.00819,24.3076,-0.549673,8.79006,0
927300000,Lophocoronidae,NA,2.94579,13.4397,0.167,13.1729,0
927300000,Roeslerstammiidae,Urodidae,1.74768,10.9417,-0.450871,0.339974,0
927400000,Hydroptilidae,Micropterigidae,0,2.41026,0.0943194,0.0474068,0
927400000,Agathiphagidae,NA,2.52732,4.49707,0.179932,13.8278,0
927400000,Psychidae,Dryadaulidae,1.56963,7.10614,0.0372057,0.207981,0
927500000,Hydroptilidae,Micropterigidae,0,2.18018,0.257333,0.155324,0
927500000,Heterobathmiidae,NA,2.90836,7.40549,0.176209,33.1443,0
927500000,Saturniidae,NA,2.65585,28.8776,0.245129,1.24795,0
927500000,Psychidae,Dryadaulidae,1.58336,8.31628,-0.0439423,1.27663,0
927600000,Hydroptilidae,Micropterigidae,0,1.84638,0.666349,0.0759572,0
927600000,Roeslerstammiidae,NA,2.98419,22.4271,-0.693954,41.0412,0
927600000,Roeslerstammiidae,Urodidae,1.77291,12.5049,-0.607502,0.393899,0
927700000,Hydroptilidae,Micropterigidae,0,4.10701,-0.223228,0.187857,0
927700000,Agathiphagidae,NA,2.56932,15.9185,-0.0933459,24.0011,0
927700000,Heterobathmiidae,NA,2.50876,5.61864,0.0285552,12.1543,0
927700000,Adelidae,NA,2.23437,10.768,-0.210624,4.31355,0
927700000,Cimeliidae,NA,2.94511,7.57917,-0.300123,39.4869,0
927700000,Psychidae,Dryadaulidae,1.60929,9.3372,-0.18376,0.631067,0
927800000,Hydroptilidae,Micropterigidae,0,1.96909,0.23788,0.0359233,0
927800000,Agathiphagidae,NA,1.08117,4.55176,-0.369638,3.40432,0
927800000,Heterobathmiidae,NA,2.76062,3.42864,-0.341807,9.32716,0
927800000,Neopseustidae,NA,2.48182,0.359286,0.0445549,1.21382,0
927800000,Gracillariidae,NA,2.77769,22.3128,-0.584594,15.4596,0
927800000,Castniidae,NA,2.96278,7.84878,0.518465,28.3026,0
927800000,Hesperiidae,NA,2.59277,60.1097,-0.414605,37.3213,0
927800000,Immidae,Sesiidae,1.89752,11.6276,-0.532137,0.0115646,0
927800000,Meessiidae,Psychidae,1.43258,6.8623,-0.0466789,1.83866,0
927900000,Hydroptilidae,Micropterigidae,0,2.31379,0.264241,0.497966,0
927900000,Micropterigidae,NA,2.96816,18.5367,-0.0619908,11.3559,0
927900000,Roeslerstammiidae,Urodidae,1.72584,9.25409,-0.195244,0.69141,0
928000000,Hydroptilidae,Micropterigidae,0,2.453,0.127904,0.0596677,0
928000000,Mimallonidae,NA,3.07127,10.9958,-0.196812,19.3303,0
928000000,Roeslerstammiidae,Urodidae,1.79446,9.83021,-0.290992,0.132157,0
928100000,Hydroptilidae,Micropterigidae,0,3.90508,-0.272391,0.000310104,0
928100000,Agathiphagidae,NA,0.554158,1.50708,0.00220723,1.39411,0
928100000,Dryadaulidae,NA,1.91009,6.00734,0.0205698,4.46527,0
928100000,Psychidae,Dryadaulidae,1.61429,6.43501,0.265858,1.00702,0
928200000,Hydroptilidae,Micropterigidae,0,3.44885,-0.0292103,0.49971,0
928200000,Urodidae,NA,2.65195,1.9234,0.0828207,2.19281,0
928200000,Psychidae,Dryadaulidae,1.54843,10.4074,-0.256522,0.306211,0
928300000,Hydroptilidae,Micropterigidae,0,3.53397,-0.115622,0.583929,0
928300000,Lophocoronidae,NA,2.08975,5.78227,0.459803,7.10147,0
928300000,Roeslerstammiidae,Urodidae,1.8005,8.57681,-0.121951,0.106987,0
928400000,Hydroptilidae,Micropterigidae,0,2.12277,0.196089,0.395657,0
928400000,Roeslerstammiidae,Urodidae,1.79886,10.791,-0.471204,0.0579498,0
928500000,Hydroptilidae,Micropterigidae,0,2.25724,0.368104,0.665687,0
928500000,Roeslerstammiidae,Urodidae,1.79405,9.67951,-0.286079,0.113021,0
928600000,Hydroptilidae,Micropterigidae,0,2.23733,0.20029,0.290366,0
928600000,Hydropsychidae,Stenopsychidae,0.789163,10.6244,0.00300235,7.60002,0
928600000,Agathiphagidae,NA,2.24306,2.57001,-0.550186,5.25154,0
928600000,Heterobathmiidae,NA,2.15175,0.599013,0.620463,6.37198,0
928600000,Notodontidae,NA,3.06093,20.6444,-0.157026,4.98447,0
928600000,Dryadaulidae,Roeslerstammiidae,1.64096,9.75366,-0.267107,0.588139,0
928700000,Hydroptilidae,Micropterigidae,0,2.3802,0.142422,0.218378,0
928700000,Agathiphagidae,NA,1.74602,2.44122,0.586493,5.36969,0
928700000,Tineidae,NA,2.84118,13.7577,0.304016,1.71226,0
928700000,Hedylidae,NA,2.69375,1.34077,-0.286998,5.11544,0
928700000,Roeslerstammiidae,Urodidae,1.70879,10.074,-0.232283,0.98703,0
928800000,Hydroptilidae,Micropterigidae,0,2.31383,0.182377,0.174592,0
928800000,Dryadaulidae,NA,2.43268,19.3567,0.18405,24.8129,0
928800000,Psychidae,Dryadaulidae,1.54561,12.2747,-0.390258,0.937122,0
928900000,Hydroptilidae,Micropterigidae,0,1.8935,0.237063,0.202237,0
928900000,Agathiphagidae,NA,1.31617,2.23703,-0.388959,1.78034,0
928900000,Castniidae,NA,3.04363,8.69605,-0.359443,23.7344,0
928900000,Notodontidae,Erebidae,2.21051,18.6934,-0.942048,0.953807,0
928900000,Psychidae,Dryadaulidae,1.55044,10.1939,-0.30922,0.748579,0
929000000,Hydroptilidae,Micropterigidae,0,6.60731,-0.216435,1.63687,0
929000000,Agathiphagidae,NA,2.42569,2.06795,-0.496215,11.3435,0
929000000,Roeslerstammiidae,Urodidae,1.79827,10.5342,-0.369088,0.463072,0
929100000,Hydroptilidae,Micropterigidae,0,4.16707,-0.223119,0.079315,0
929100000,Psychidae,Dryadaulidae,1.55098,6.84227,0.00100747,0.278973,0
929200000,Hydroptilidae,Micropterigidae,0,3.14531,-0.0322788,0.0548842,0
929200000,Notodontidae,Erebidae,2.179,13.7754,0.111294,3.20704,0
929200000,Dryadaulidae,Roeslerstammiidae,1.63079,14.9889,-0.812057,0.374107,0
929300000,Hydroptilidae,Micropterigidae,0,5.10866,-0.148931,1.38375,0
929300000,Psychidae,Dryadaulidae,1.60209,8.58589,-0.142069,0.0595179,0
929400000,Hydroptilidae,Micropterigidae,0,3.37826,-0.0762238,0.449677,0
929400000,Meessiidae,Psychidae,1.52727,7.35935,-0.11457,0.00341008,0
929500000,Hydroptilidae,Micropterigidae,0,2.06463,0.234765,0.185045,0
929500000,Urodidae,Immidae,1.80681,14.4181,-0.713631,0.0121897,0
929500000,Meessiidae,Psychidae,1.4102,9.68361,-0.0637614,4.36672,0
929600000,Hydroptilidae,Micropterigidae,0,2.9467,-0.0750625,0.143084,0
929600000,Psychidae,NA,2.7624,31.5832,-0.635503,14.1998,0
929600000,Doidae,NA,2.5396,0.339346,0.239569,0.350779,0
929600000,Notodontidae,Erebidae,2.28432,19.8274,-0.0885218,10.4362,0
929600000,Roeslerstammiidae,Urodidae,1.73291,12.8614,-0.6183,0.200741,0
929700000,Hydroptilidae,Micropterigidae,0,2.95106,0.1208,1.11064,0
929700000,Psychidae,Dryadaulidae,1.59347,5.72046,0.298371,0.108586,0
929800000,Hydroptilidae,Micropterigidae,0,2.1648,0.222033,0.221253,0
929800000,Doidae,NA,2.9801,37.4618,-0.139418,73.9869,0
929800000,Immidae,Sesiidae,1.90179,13.5054,-0.779473,0.101832,0
929800000,Meessiidae,Psychidae,1.42744,7.65237,-0.0378548,3.00375,0
929900000,Hydroptilidae,Micropterigidae,0,2.32228,0.0405435,0.0494228,0
929900000,Psychidae,Dryadaulidae,1.56805,6.66878,0.168241,0.633853,0
930000000,Hydroptilidae,Micropterigidae,0,1.79013,1.03648,0.546815,0
930000000,Psychidae,Dryadaulidae,1.57747,7.55821,-0.0987797,0.269903,0
930100000,Hydroptilidae,Micropterigidae,0,2.67833,0.0209726,0.335566,0
930100000,Meessiidae,Psychidae,1.36392,9.6591,-0.244225,0.516777,0
930200000,Hydroptilidae,Micropterigidae,0,1.99323,0.220907,0.174434,0
930200000,Psychidae,Dryadaulidae,1.62657,11.1418,-0.362737,0.349223,0
930200000,Meessiidae,Psychidae,1.38891,20.2206,-0.622489,8.56655,0
930300000,Hydroptilidae,Micropterigidae,0,2.10488,0.208642,0.443591,0
930300000,Acanthopteroctetidae,NA,2.63522,0.649685,-0.221162,7.23039,0
930300000,Dryadaulidae,NA,2.77392,2.20836,0.279261,15.2027,0
930300000,Psychidae,Dryadaulidae,1.61414,7.25682,0.0703112,0.543213,0
930400000,Hydroptilidae,Micropterigidae,0,1.83279,0.385477,0.199262,0
930400000,Doidae,NA,2.33693,3.91057,-0.395953,0.590485,0
930400000,Roeslerstammiidae,Urodidae,1.75368,8.6823,-0.196749,0.234885,0
930500000,Hydroptilidae,Micropterigidae,0,4.25623,-0.119061,0.694183,0
930500000,Agathiphagidae,NA,1.74349,5.40246,0.0818439,8.08344,0
930500000,Dryadaulidae,NA,2.54011,6.68431,-0.0349256,7.64833,0
930500000,Eupterotidae,NA,3.04507,9.80764,0.331676,11.4299,0
930500000,Acanthopteroctetidae,NA,1.81723,1.91674,0.562818,1.13615,0
930500000,Nymphalidae,NA,2.59281,16.7527,0.201647,7.78853,0
930500000,Notodontidae,Erebidae,2.27202,14.8968,-0.118178,3.09932,0
930500000,Dryadaulidae,Roeslerstammiidae,1.67875,8.87012,-0.211503,0.0100464,0
930600000,Hydroptilidae,Micropterigidae,0,2.17498,0.192845,0.0704524,0
930600000,Notodontidae,NA,2.66175,19.2576,0.457655,8.00604,0
930600000,Dryadaulidae,Roeslerstammiidae,1.64871,11.3578,-0.359479,0.253477,0
930700000,Hydroptilidae,Micropterigidae,0,2.48432,0.0916611,0.240728,0
930700000,Zygaenidae,NA,2.84137,12.2342,0.58436,1.72885,0
930700000,Roeslerstammiidae,Urodidae,1.77696,11.1259,-0.509854,0.0255513,0
930800000,Hydroptilidae,Micropterigidae,0,2.09598,0.173272,0.162207,0
930800000,Micropterigidae,NA,2.97393,3.89065,-0.43276,3.74629,0
930800000,Psychidae,Dryadaulidae,1.59389,6.5503,0.144384,0.0305144,0
930900000,Hydroptilidae,Micropterigidae,0,2.78163,0.0387116,0.337255,0
930900000,Agathiphagidae,NA,2.71324,13.7196,-0.348318,18.275,0
930900000,Roeslerstammiidae,Urodidae,1.71892,11.7267,-0.344816,1.34923,0
931000000,Hydroptilidae,Micropterigidae,0,3.39183,-0.110336,0.106706,0
931000000,Psychidae,Dryadaulidae,1.55663,9.97399,-0.262631,0.00196469,0
931100000,Hydroptilidae,Micropterigidae,0,3.54514,0.0581992,1.33128,0
931100000,Lophocoronidae,NA,2.56135,8.43807,0.981846,15.4302,0
931100000,Doidae,NA,2.94231,3.81922,-0.0236239,19.6467,0
931100000,Psychidae,Dryadaulidae,1.55776,10.3374,-0.269963,0.682011,0
931200000,Hydroptilidae,Micropterigidae,0,2.41293,-0.146907,0.433098,0
931200000,Hydroptilidae,Hydropsychidae,0.401702,10.1742,0.0375693,8.32018,0
931200000,Euteliidae,NA,3.04905,0.354039,0.187307,0.369452,0
931200000,Psychidae,Dryadaulidae,1.55399,8.63104,-0.161694,0.178907,0
931200000,Opostegidae,Andesianidae,0.916477,4.38835,0.0748044,1.72012,0
931300000,Hydroptilidae,Micropterigidae,0,1.91619,0.626301,0.570905,0
931300000,Psychidae,Dryadaulidae,1.57672,9.33036,-0.268641,0.0833788,0
931400000,Hydroptilidae,Micropterigidae,0,3.03646,-0.0288669,0.159191,0
931400000,Psychidae,Dryadaulidae,1.61919,6.41939,0.126859,0.0486712,0
931500000,Hydroptilidae,Micropterigidae,0,1.79831,0.719423,0.263986,0
931500000,Lophocoronidae,NA,2.32654,22.7596,0.0850655,26.7955,0
931500000,Roeslerstammiidae,NA,2.40412,3.70283,-0.270026,6.25876,0
931500000,Phryganeidae,NA,2.96071,18.7312,-0.0733058,21.5205,0
931500000,Roeslerstammiidae,Urodidae,1.77438,10.1021,-0.24869,0.575085,0
931600000,Hydroptilidae,Micropterigidae,0,2.29957,0.192424,0.266956,0
931600000,Dryadaulidae,Roeslerstammiidae,1.65278,7.77339,-0.0849456,0.102197,0
931700000,Hydroptilidae,Micropterigidae,0,2.88295,0.0265268,0.494992,0
931700000,Agathiphagidae,NA,2.23505,2.663,-0.56036,12.168,0
931700000,Roeslerstammiidae,Urodidae,1.78997,12.7848,-0.676296,0.0717846,0
931800000,Hydroptilidae,Micropterigidae,0,3.50838,-0.158732,0.244099,0
931800000,Agathiphagidae,NA,1.11049,4.23585,0.198179,4.05432,0
931800000,Dryadaulidae,NA,2.24251,4.70591,0.14473,0.37435,0
931800000,Urodidae,NA,2.80402,11.9573,-0.161441,16.2147,0
931800000,Psychidae,Dryadaulidae,1.54206,10.7107,-0.33272,0.418717,0
931900000,Hydroptilidae,Micropterigidae,0,2.35074,0.0979994,0.264812,0
931900000,Roeslerstammiidae,Urodidae,1.71256,8.90995,-0.249767,0.00797227,0
932000000,Hydroptilidae,Micropterigidae,0,2.37644,0.185558,0.108946,0
932000000,Agathiphagidae,NA,2.91262,3.90324,-0.043852,43.14,0
932000000,Alucitidae,NA,2.27945,5.6007,-0.461861,2.85374,0
932000000,Roeslerstammiidae,Urodidae,1.80079,11.0196,-0.44436,0.180367,0
932100000,Hydroptilidae,Micropterigidae,0,1.5539,0.574423,0.0153936,0
932100000,Mimallonidae,NA,2.91383,14.1011,-0.358159,2.17965,0
932100000,Roeslerstammiidae,Urodidae,1.78502,8.59157,-0.173351,0.0407307,0
932200000,Hydroptilidae,Micropterigidae,0,1.86194,0.330453,0.00365853,0
932200000,Agathiphagidae,NA,2.79104,0.303732,0.11022,14.3431,0
932200000,Yponomeutidae,NA,2.95421,4.37895,0.793331,2.33461,0
932200000,Roeslerstammiidae,Urodidae,1.75692,10.6554,-0.357512,0.191376,0
932300000,Hydroptilidae,Micropterigidae,0,2.37741,0.138057,0.353379,0
932300000,Nepticulidae,NA,3.00957,84.5921,0.307599,32.2104,0
932300000,Notodontidae,Erebidae,2.20565,12.3792,0.441996,2.55966,0
932300000,Meessiidae,Psychidae,1.40087,9.53117,-0.250808,0.329577,0
932400000,Hydroptilidae,Micropterigidae,0,3.05919,0.104461,1.46741,0
932400000,Meessiidae,Psychidae,1.30329,8.49171,-0.100293,0.364633,0
932500000,Hydroptilidae,Micropterigidae,0,3.48468,-0.0819385,0.0301826,0
932500000,Dryadaulidae,Roeslerstammiidae,1.63997,8.94679,-0.224505,0.120724,0
932600000,Hydroptilidae,Micropterigidae,0,3.87954,0.174921,2.7621,0
932600000,Agathiphagidae,NA,2.60068,1.5038,0.274965,11.8283,0
932600000,Psychidae,Dryadaulidae,1.54796,6.55967,0.138313,0.0127735,0
932700000,Hydroptilidae,Micropterigidae,0,2.58439,-0.000544879,0.0795147,0
932700000,Agathiphagidae,NA,1.24832,1.90652,-0.893925,2.36998,0
932700000,Psychidae,Dryadaulidae,1.60444,6.46752,0.248651,1.13626,0
932800000,Hydroptilidae,Micropterigidae,0,1.85742,0.412157,0.111824,0
932800000,Agathiphagidae,NA,2.72617,2.01023,-0.143956,21.9034,0
932800000,Neopseustidae,NA,2.66196,1.29157,-0.468725,5.73596,0
932800000,Roeslerstammiidae,Urodidae,1.7377,13.7088,-0.545493,0.776108,0
932900000,Hydroptilidae,Micropterigidae,0,2.68239,0.135878,0.684595,0
932900000,Agathiphagidae,NA,1.36957,0.114868,0.328403,1.96543,0
932900000,Dryadaulidae,Roeslerstammiidae,1.62994,8.99788,-0.232785,0.0378462,0
933000000,Hydroptilidae,Micropterigidae,0,2.94569,0.157845,1.40294,0
933000000,Roeslerstammiidae,Urodidae,1.71582,7.17896,0.104687,0.369304,0
933100000,Hydroptilidae,Micropterigidae,0,1.77364,0.300097,0.184437,0
933100000,Psychidae,Dryadaulidae,1.5612,11.2804,-0.194723,1.91397,0
933200000,Hydroptilidae,Micropterigidae,0,5.88509,-0.135211,2.13844,0
933200000,Endromidae,NA,2.64993,35.0316,-0.610043,20.4195,0
933200000,Agathiphagidae,NA,2.37588,12.1094,-0.288415,16.674,0
933200000,Dryadaulidae,Roeslerstammiidae,1.65293,11.84,-0.250207,2.57066,0
933300000,Hydroptilidae,Micropterigidae,0,2.29756,0.15303,0.437179,0
933300000,Dryadaulidae,NA,2.8884,7.18029,0.1384,12.4257,0
933300000,Immidae,Sesiidae,1.89768,11.8889,-0.508272,0.259275,0
933300000,Meessiidae,Psychidae,1.52243,8.35609,-0.470063,0.809193,0
933400000,Hydroptilidae,Micropterigidae,0,4.07737,-0.246699,0.193257,0
933400000,Agathiphagidae,NA,2.14039,11.878,0.19327,15.1838,0
933400000,Dryadaulidae,Roeslerstammiidae,1.63503,8.5616,-0.0859672,0.822052,0
933500000,Hydroptilidae,Micropterigidae,0,3.33242,-0.05976,0.216512,0
933500000,Heterobathmiidae,NA,1.92639,17.2462,0.0790153,20.4609,0
933500000,Roeslerstammiidae,Urodidae,1.72468,10.0862,-0.350005,0.103732,0
933600000,Hydroptilidae,Micropterigidae,0,1.884,-0.283667,0.076436,0
933600000,Hydroptilidae,Hydropsychidae,0.285034,3.64633,0.0896644,0.390611,0
933600000,Hepialidae,NA,1.30339,13.8887,-0.612128,6.71013,0
933600000,Uraniidae,NA,2.7559,11.8378,0.43827,4.41127,0
933600000,Roeslerstammiidae,Urodidae,1.77493,10.006,-0.34832,0.287395,0
933600000,Opostegidae,Andesianidae,0.801607,3.10939,0.040659,0.510647,0
933700000,Hydroptilidae,Micropterigidae,0,1.63444,0.716669,0.0929437,0
933700000,Agathiphagidae,NA,2.46098,20.9049,-0.16153,25.3448,0
933700000,Psychidae,Dryadaulidae,1.60691,6.32916,0.123502,0.164597,0
933800000,Hydroptilidae,Micropterigidae,0,2.41611,0.0480882,0.182886,0
933800000,Heterobathmiidae,NA,2.92226,2.80701,0.133298,37.2729,0
933800000,Roeslerstammiidae,Urodidae,1.77233,11.5989,-0.552887,0.0229064,0
933900000,Hydroptilidae,Micropterigidae,0,3.13894,-0.0188895,0.290707,0
933900000,Agathiphagidae,NA,2.43309,3.07626,1.25301,10.455,0
933900000,Psychidae,Dryadaulidae,1.58371,7.22057,-0.0279152,0.0415821,0
934000000,Hydroptilidae,Micropterigidae,0,3.30689,0.0591213,0.92168,0
934000000,Agathiphagidae,NA,1.66613,5.79564,-0.164884,6.60619,0
934000000,Acanthopteroctetidae,NA,2.53131,2.97093,0.504718,1.4231,0
934000000,Immidae,Sesiidae,1.91505,9.4831,-0.0817482,0.374134,0
934000000,Psychidae,Dryadaulidae,1.58923,7.81586,-0.571801,0.311042,0
934100000,Hydroptilidae,Micropterigidae,0,3.85626,-0.128468,0.103086,0
934100000,Megalopygidae,NA,2.81081,12.9037,0.436681,5.90184,0
934100000,Psychidae,Dryadaulidae,1.61841,9.19832,-0.277716,0.248445,0
934200000,Hydroptilidae,Micropterigidae,0,1.76388,0.555833,0.103803,0
934200000,Helicopsychidae,NA,2.74439,1.66857,0.364922,2.4903,0
934200000,Psychidae,Dryadaulidae,1.62591,7.67592,-0.0430147,0.696203,0
934300000,Hydroptilidae,Micropterigidae,0,2.53552,0.0577595,0.286741,0
934300000,Notodontidae,Erebidae,2.26937,16.6307,0.540272,11.3833,0
934300000,Sematuridae,NA,2.51656,4.48473,0.227931,1.34983,0
934300000,Roeslerstammiidae,Urodidae,1.78926,11.3034,-0.603095,0.151498,0
934400000,Hydroptilidae,Micropterigidae,0,1.77947,0.0924018,0.0769593,0
934400000,Dryadaulidae,Roeslerstammiidae,1.6654,9.0723,-0.31339,0.148602,0
934500000,Hydroptilidae,Micropterigidae,0,1.95956,0.374694,0.0372637,0
934500000,Roeslerstammiidae,Urodidae,1.78733,13.8381,-0.688362,0.254364,0
934600000,Hydroptilidae,Micropterigidae,0,2.67461,-0.0248224,0.224084,0
